Transaction ID,Customer ID,Transaction Date,Business Line,Product/Service,Revenue,Data Source,Email,Age Range,Gender,Region
TXN002102,CUST00213,2024-11-06,Consumer Products,Merchandise - Home Goods,83.74,3rd Party - Target,,,,Midwest
TXN002103,CUST00147,2024-11-06,Theatrical,Action Thriller,18.23,3rd Party - AMC Theatres,,,,Southwest
TXN002104,CUST00072,2024-11-07,Online Store,Collectible,96.69,1st Party - Online Store,cust00072@email.com,25-34,Other,South
TXN002105,CUST00155,2024-11-07,Streaming,Annual Subscription,110.82,1st Party - Streaming Platform,cust00155@email.com,18-24,Prefer not to say,East Coast
TXN002106,CUST00160,2024-11-07,Studio Tours,General Admission,66.67,1st Party - Studio Tours,cust00160@email.com,18-24,F,East Coast
TXN002107,CUST00227,2024-11-08,Theatrical,Family Adventure,15.72,3rd Party - AMC Theatres,,,,Midwest
TXN002108,CUST00232,2024-11-08,Theatrical,Superhero Origins,23.25,3rd Party - Cinemark,,,,West Coast
TXN002109,CUST00117,2024-11-08,Streaming,Annual Subscription,100.24,1st Party - Streaming Platform,cust00117@email.com,18-24,M,South
TXN002110,CUST00615,2024-11-08,Theatrical,Space Odyssey 2,18.14,3rd Party - AMC Theatres,,,,West Coast
TXN002111,CUST00120,2024-11-08,Studio Tours,Behind-the-Scenes Experience,316.35,1st Party - Studio Tours,cust00120@email.com,,,International
TXN002112,CUST00738,2024-11-08,Consumer Products,Merchandise - Apparel,48.92,3rd Party - Amazon,,,,East Coast
TXN002113,CUST00134,2024-11-08,Theatrical,Action Thriller,13.42,3rd Party - AMC Theatres,,,,South
TXN002114,CUST00101,2024-11-09,Studio Tours,Behind-the-Scenes Experience,314.69,1st Party - Studio Tours,cust00101@email.com,45-54,F,East Coast
TXN002115,CUST00093,2024-11-09,Consumer Products,Merchandise - Toys,83.95,3rd Party - Walmart,,,,East Coast
TXN002116,CUST00645,2024-11-09,Theatrical,Space Odyssey 2,25.38,3rd Party - Regal Cinemas,,,,West Coast
TXN002117,CUST00634,2024-11-09,Theatrical,Space Odyssey 2,13.08,3rd Party - Regal Cinemas,,,,West Coast
TXN002118,CUST00209,2024-11-09,Streaming,Premium Tier Upgrade,110.09,1st Party - Streaming Platform,cust00209@email.com,18-24,M,West Coast
TXN002119,CUST00157,2024-11-09,Online Store,Books,70.71,1st Party - Online Store,cust00157@email.com,18-24,M,West Coast
TXN002120,CUST00725,2024-11-09,Consumer Products,Merchandise - Toys,45.09,3rd Party - Target,,,,East Coast
TXN002121,CUST00094,2024-11-09,Consumer Products,Merchandise - Home Goods,37.04,3rd Party - Amazon,,,,International
TXN002122,CUST00179,2024-11-09,Studio Tours,VIP Tour,258.49,1st Party - Studio Tours,cust00179@email.com,18-24,Other,International
TXN002123,CUST00668,2024-11-09,Consumer Products,Merchandise - Collectibles,42.45,3rd Party - Target,,,,East Coast
TXN002124,CUST00154,2024-11-09,Studio Tours,General Admission,82.17,1st Party - Studio Tours,cust00154@email.com,45-54,F,Midwest
TXN002125,CUST00168,2024-11-10,Consumer Products,Merchandise - Collectibles,74,3rd Party - Target,,,,Midwest
TXN002126,CUST00137,2024-11-10,Theatrical,Space Odyssey 2,25.64,3rd Party - Cinemark,,,,South
TXN002127,CUST00625,2024-11-10,Theatrical,Action Thriller,25.09,3rd Party - Regal Cinemas,,,,Southwest
TXN002128,CUST00034,2024-11-10,Online Store,Books,60.54,1st Party - Online Store,cust00034@email.com,45-54,Prefer not to say,South
TXN002129,CUST00723,2024-11-10,Consumer Products,Merchandise - Toys,93.29,3rd Party - Target,,,,Midwest
TXN002130,CUST00189,2024-11-10,Theatrical,Family Adventure,26.13,3rd Party - AMC Theatres,,,,South
TXN002131,CUST00148,2024-11-11,Online Store,Books,48.01,1st Party - Online Store,cust00148@email.com,25-34,M,Midwest
TXN002132,CUST00159,2024-11-11,Consumer Products,Merchandise - Home Goods,43.86,3rd Party - Walmart,,,,International
TXN002133,CUST00020,2024-11-11,Studio Tours,Behind-the-Scenes Experience,171.45,1st Party - Studio Tours,cust00020@email.com,,,West Coast
TXN002134,CUST00101,2024-11-11,Consumer Products,Merchandise - Collectibles,74.15,3rd Party - Target,,,,Midwest
TXN002135,CUST00153,2024-11-11,Studio Tours,General Admission,52.82,1st Party - Studio Tours,cust00153@email.com,,,Midwest
TXN002136,CUST00100,2024-11-11,Online Store,Books,75.68,1st Party - Online Store,cust00100@email.com,,,International
TXN002137,CUST00230,2024-11-11,Streaming,Annual Subscription,148.95,1st Party - Streaming Platform,cust00230@email.com,25-34,Other,South
TXN002138,CUST00198,2024-11-12,Consumer Products,Merchandise - Home Goods,38.63,3rd Party - Target,,,,East Coast
TXN002139,CUST00008,2024-11-12,Streaming,Premium Tier Upgrade,132.45,1st Party - Streaming Platform,cust00008@email.com,18-24,Prefer not to say,West Coast
TXN002140,CUST00701,2024-11-12,Theatrical,Superhero Origins,13.01,3rd Party - Cinemark,,,,International
TXN002141,CUST00245,2024-11-12,Consumer Products,Merchandise - Toys,58.35,3rd Party - Target,,,,West Coast
TXN002142,CUST00176,2024-11-12,Online Store,Action Figure,60.04,1st Party - Online Store,cust00176@email.com,,,East Coast
TXN002143,CUST00216,2024-11-13,Streaming,Annual Subscription,112.79,1st Party - Streaming Platform,cust00216@email.com,45-54,Other,South
TXN002144,CUST00007,2024-11-13,Studio Tours,General Admission,48.68,1st Party - Studio Tours,cust00007@email.com,25-34,M,International
TXN002145,CUST00129,2024-11-14,Online Store,Collectible,97.77,1st Party - Online Store,cust00129@email.com,45-54,M,Southwest
TXN002146,CUST00127,2024-11-14,Theatrical,Family Adventure,27.02,3rd Party - AMC Theatres,,,,Midwest
TXN002147,CUST00124,2024-11-14,Consumer Products,Merchandise - Collectibles,73.39,3rd Party - Amazon,,,,East Coast
TXN002148,CUST00169,2024-11-15,Consumer Products,Merchandise - Apparel,72.65,3rd Party - Target,,,,Southwest
TXN002149,CUST00093,2024-11-15,Online Store,Action Figure,104.88,1st Party - Online Store,cust00093@email.com,45-54,F,East Coast
TXN002150,CUST00002,2024-11-15,Streaming,Annual Subscription,139.69,1st Party - Streaming Platform,cust00002@email.com,,,East Coast
TXN002151,CUST00618,2024-11-16,Theatrical,Superhero Origins,13.22,3rd Party - Regal Cinemas,,,,International
TXN002152,CUST00116,2024-11-16,Streaming,Annual Subscription,122.74,1st Party - Streaming Platform,cust00116@email.com,18-24,Prefer not to say,West Coast
TXN002153,CUST00033,2024-11-16,Studio Tours,General Admission,57.11,1st Party - Studio Tours,cust00033@email.com,55+,F,Southwest
TXN002154,CUST00239,2024-11-16,Streaming,Premium Tier Upgrade,93.6,1st Party - Streaming Platform,cust00239@email.com,25-34,M,East Coast
TXN002155,CUST00166,2024-11-16,Studio Tours,VIP Tour,195.96,1st Party - Studio Tours,cust00166@email.com,35-44,F,Southwest
TXN002156,CUST00200,2024-11-16,Online Store,Accessories,26.58,1st Party - Online Store,cust00200@email.com,55+,Other,East Coast
TXN002157,CUST00198,2024-11-16,Consumer Products,Merchandise - Apparel,67.75,3rd Party - Walmart,,,,Midwest
TXN002158,CUST00146,2024-11-16,Online Store,Accessories,114.49,1st Party - Online Store,cust00146@email.com,55+,Prefer not to say,International
TXN002159,CUST00244,2024-11-17,Online Store,Apparel,66.88,1st Party - Online Store,cust00244@email.com,55+,Prefer not to say,International
TXN002160,CUST00078,2024-11-17,Online Store,Collectible,47.64,1st Party - Online Store,cust00078@email.com,18-24,Prefer not to say,Southwest
TXN002161,CUST00144,2024-11-17,Studio Tours,Behind-the-Scenes Experience,203.13,1st Party - Studio Tours,cust00144@email.com,,,East Coast
TXN002162,CUST00146,2024-11-17,Consumer Products,Merchandise - Toys,94.55,3rd Party - Target,,,,West Coast
TXN002163,CUST00198,2024-11-17,Studio Tours,Behind-the-Scenes Experience,269.69,1st Party - Studio Tours,cust00198@email.com,45-54,Other,West Coast
TXN002164,CUST00117,2024-11-17,Streaming,Annual Subscription,147.31,1st Party - Streaming Platform,cust00117@email.com,18-24,Other,West Coast
TXN002165,CUST00146,2024-11-18,Online Store,Collectible,98.91,1st Party - Online Store,cust00146@email.com,55+,Prefer not to say,South
TXN002166,CUST00107,2024-11-18,Consumer Products,Merchandise - Toys,61.05,3rd Party - Walmart,,,,International
TXN002167,CUST00007,2024-11-18,Streaming,Monthly Subscription,14.68,1st Party - Streaming Platform,cust00007@email.com,,,South
TXN002168,CUST00610,2024-11-18,Consumer Products,Merchandise - Home Goods,16.7,3rd Party - Amazon,,,,Midwest
TXN002169,CUST00126,2024-11-18,Online Store,Action Figure,56.18,1st Party - Online Store,cust00126@email.com,45-54,Other,West Coast
TXN002170,CUST00059,2024-11-18,Studio Tours,VIP Tour,184.9,1st Party - Studio Tours,cust00059@email.com,18-24,F,West Coast
TXN002171,CUST00647,2024-11-18,Theatrical,Space Odyssey 2,18.82,3rd Party - Cinemark,,,,West Coast
TXN002172,CUST00250,2024-11-18,Theatrical,Superhero Origins,21.74,3rd Party - AMC Theatres,,,,East Coast
TXN002173,CUST00090,2024-11-19,Studio Tours,Behind-the-Scenes Experience,192.55,1st Party - Studio Tours,cust00090@email.com,35-44,M,East Coast
TXN002174,CUST00182,2024-11-19,Online Store,Apparel,21.18,1st Party - Online Store,cust00182@email.com,,,West Coast
TXN002175,CUST00001,2024-11-19,Studio Tours,VIP Tour,263.77,1st Party - Studio Tours,cust00001@email.com,35-44,M,South
TXN002176,CUST00223,2024-11-19,Online Store,Action Figure,30.69,1st Party - Online Store,cust00223@email.com,45-54,F,East Coast
TXN002177,CUST00127,2024-11-19,Studio Tours,VIP Tour,185.31,1st Party - Studio Tours,cust00127@email.com,55+,Other,International
TXN002178,CUST00156,2024-11-19,Streaming,Annual Subscription,140.44,1st Party - Streaming Platform,cust00156@email.com,35-44,M,International
TXN002179,CUST00227,2024-11-19,Studio Tours,VIP Tour,237.6,1st Party - Studio Tours,cust00227@email.com,,,West Coast
TXN002180,CUST00752,2024-11-20,Theatrical,Superhero Origins,18.81,3rd Party - Cinemark,,,,International
TXN002181,CUST00013,2024-11-20,Streaming,Monthly Subscription,9.91,1st Party - Streaming Platform,cust00013@email.com,,,East Coast
TXN002182,CUST00190,2024-11-20,Theatrical,Superhero Origins,27.55,3rd Party - AMC Theatres,,,,West Coast
TXN002183,CUST00081,2024-11-20,Studio Tours,Behind-the-Scenes Experience,161.6,1st Party - Studio Tours,cust00081@email.com,25-34,F,Southwest
TXN002184,CUST00082,2024-11-20,Streaming,Premium Tier Upgrade,94.38,1st Party - Streaming Platform,cust00082@email.com,45-54,M,South
TXN002185,CUST00234,2024-11-20,Consumer Products,Merchandise - Home Goods,71.37,3rd Party - Target,,,,International
TXN002186,CUST00146,2024-11-20,Studio Tours,VIP Tour,210.95,1st Party - Studio Tours,cust00146@email.com,35-44,F,International
TXN002187,CUST00012,2024-11-20,Studio Tours,General Admission,78.5,1st Party - Studio Tours,cust00012@email.com,45-54,Prefer not to say,International
TXN002188,CUST00223,2024-11-21,Theatrical,Action Thriller,14.66,3rd Party - AMC Theatres,,,,Midwest
TXN002189,CUST00250,2024-11-21,Streaming,Annual Subscription,100.13,1st Party - Streaming Platform,cust00250@email.com,55+,F,Midwest
TXN002190,CUST00617,2024-11-21,Theatrical,Action Thriller,20.95,3rd Party - AMC Theatres,,,,East Coast
TXN002191,CUST00194,2024-11-21,Studio Tours,Behind-the-Scenes Experience,182.01,1st Party - Studio Tours,cust00194@email.com,,,Southwest
TXN002192,CUST00087,2024-11-21,Studio Tours,VIP Tour,313.7,1st Party - Studio Tours,cust00087@email.com,45-54,F,Southwest
TXN002193,CUST00217,2024-11-21,Theatrical,Family Adventure,20.01,3rd Party - AMC Theatres,,,,East Coast
TXN002194,CUST00224,2024-11-21,Consumer Products,Merchandise - Home Goods,27.58,3rd Party - Amazon,,,,Southwest
TXN002195,CUST00102,2024-11-21,Studio Tours,General Admission,78.44,1st Party - Studio Tours,cust00102@email.com,45-54,Other,East Coast
TXN002196,CUST00048,2024-11-22,Online Store,Action Figure,40.9,1st Party - Online Store,cust00048@email.com,55+,Other,South
TXN002197,CUST00715,2024-11-22,Consumer Products,Merchandise - Home Goods,68.34,3rd Party - Walmart,,,,Southwest
TXN002198,CUST00734,2024-11-22,Theatrical,Action Thriller,12.01,3rd Party - Regal Cinemas,,,,South
TXN002199,CUST00057,2024-11-22,Online Store,Apparel,44.38,1st Party - Online Store,cust00057@email.com,,,South
TXN002200,CUST00661,2024-11-22,Theatrical,Family Adventure,21.5,3rd Party - AMC Theatres,,,,Southwest
TXN002201,CUST00087,2024-11-22,Streaming,Annual Subscription,134.96,1st Party - Streaming Platform,cust00087@email.com,18-24,F,International
TXN002202,CUST00180,2024-11-23,Streaming,Premium Tier Upgrade,106.98,1st Party - Streaming Platform,cust00180@email.com,45-54,F,International
TXN002203,CUST00159,2024-11-23,Online Store,Accessories,18.18,1st Party - Online Store,cust00159@email.com,55+,Other,International
TXN002204,CUST00057,2024-11-23,Theatrical,Superhero Origins,15.57,3rd Party - Regal Cinemas,,,,East Coast
TXN002205,CUST00129,2024-11-23,Consumer Products,Merchandise - Home Goods,78.04,3rd Party - Target,,,,Southwest
TXN002206,CUST00182,2024-11-23,Theatrical,Action Thriller,18.68,3rd Party - Regal Cinemas,,,,West Coast
TXN002207,CUST00071,2024-11-23,Studio Tours,Behind-the-Scenes Experience,346.01,1st Party - Studio Tours,cust00071@email.com,18-24,Prefer not to say,Midwest
TXN002208,CUST00237,2024-11-23,Theatrical,Family Adventure,23.01,3rd Party - Regal Cinemas,,,,East Coast
TXN002209,CUST00077,2024-11-23,Theatrical,Space Odyssey 2,27.39,3rd Party - Cinemark,,,,International
TXN002210,CUST00083,2024-11-23,Studio Tours,Behind-the-Scenes Experience,219.36,1st Party - Studio Tours,cust00083@email.com,,,South
TXN002211,CUST00176,2024-11-23,Studio Tours,General Admission,47.3,1st Party - Studio Tours,cust00176@email.com,25-34,F,East Coast
TXN002212,CUST00105,2024-11-23,Theatrical,Superhero Origins,26.63,3rd Party - AMC Theatres,,,,South
TXN002213,CUST00245,2024-11-23,Online Store,Action Figure,102.6,1st Party - Online Store,cust00245@email.com,35-44,Prefer not to say,East Coast
TXN002214,CUST00209,2024-11-24,Online Store,Accessories,75.92,1st Party - Online Store,cust00209@email.com,25-34,F,International
TXN002215,CUST00197,2024-11-24,Streaming,Premium Tier Upgrade,110.41,1st Party - Streaming Platform,cust00197@email.com,25-34,Prefer not to say,West Coast
TXN002216,CUST00168,2024-11-24,Theatrical,Family Adventure,18.48,3rd Party - Regal Cinemas,,,,South
TXN002217,CUST00068,2024-11-24,Theatrical,Family Adventure,20.71,3rd Party - Cinemark,,,,East Coast
TXN002218,CUST00226,2024-11-24,Streaming,Monthly Subscription,9.19,1st Party - Streaming Platform,cust00226@email.com,55+,F,West Coast
TXN002219,CUST00053,2024-11-24,Online Store,Collectible,18.98,1st Party - Online Store,cust00053@email.com,55+,Prefer not to say,International
TXN002220,CUST00110,2024-11-24,Studio Tours,General Admission,46.02,1st Party - Studio Tours,cust00110@email.com,18-24,F,South
TXN002221,CUST00672,2024-11-24,Consumer Products,Merchandise - Toys,58.46,3rd Party - Walmart,,,,South
TXN002222,CUST00215,2024-11-25,Consumer Products,Merchandise - Toys,91.33,3rd Party - Amazon,,,,Southwest
TXN002223,CUST00110,2024-11-25,Theatrical,Superhero Origins,12.83,3rd Party - Cinemark,,,,West Coast
TXN002224,CUST00102,2024-11-25,Studio Tours,General Admission,63.35,1st Party - Studio Tours,cust00102@email.com,25-34,Other,International
TXN002225,CUST00082,2024-11-25,Studio Tours,General Admission,76.48,1st Party - Studio Tours,cust00082@email.com,,,South
TXN002226,CUST00209,2024-11-25,Studio Tours,Behind-the-Scenes Experience,185.02,1st Party - Studio Tours,cust00209@email.com,45-54,Prefer not to say,International
TXN002227,CUST00200,2024-11-25,Streaming,Premium Tier Upgrade,101.69,1st Party - Streaming Platform,cust00200@email.com,55+,Prefer not to say,West Coast
TXN002228,CUST00141,2024-11-25,Studio Tours,General Admission,60.15,1st Party - Studio Tours,cust00141@email.com,18-24,Prefer not to say,South
TXN002229,CUST00145,2024-11-26,Online Store,Accessories,86.13,1st Party - Online Store,cust00145@email.com,35-44,Prefer not to say,West Coast
TXN002230,CUST00229,2024-11-26,Consumer Products,Merchandise - Toys,48.74,3rd Party - Amazon,,,,South
TXN002231,CUST00211,2024-11-26,Studio Tours,Behind-the-Scenes Experience,187.64,1st Party - Studio Tours,cust00211@email.com,55+,M,Midwest
TXN002232,CUST00114,2024-11-26,Theatrical,Space Odyssey 2,12.34,3rd Party - Regal Cinemas,,,,East Coast
TXN002233,CUST00059,2024-11-26,Studio Tours,Behind-the-Scenes Experience,178.17,1st Party - Studio Tours,cust00059@email.com,45-54,Prefer not to say,Southwest
TXN002234,CUST00143,2024-11-26,Theatrical,Mystery Manor,24.11,3rd Party - Regal Cinemas,,,,South
TXN002235,CUST00200,2024-11-26,Online Store,Apparel,53.46,1st Party - Online Store,cust00200@email.com,55+,M,Southwest
TXN002236,CUST00201,2024-11-26,Theatrical,Space Odyssey 2,23.12,3rd Party - Regal Cinemas,,,,Midwest
TXN002237,CUST00235,2024-11-26,Studio Tours,VIP Tour,246.75,1st Party - Studio Tours,cust00235@email.com,55+,F,Southwest
TXN002238,CUST00232,2024-11-26,Studio Tours,General Admission,79.06,1st Party - Studio Tours,cust00232@email.com,,,East Coast
TXN002239,CUST00151,2024-11-27,Studio Tours,Behind-the-Scenes Experience,325.68,1st Party - Studio Tours,cust00151@email.com,,,East Coast
TXN002240,CUST00120,2024-11-27,Consumer Products,Merchandise - Home Goods,90.46,3rd Party - Amazon,,,,Midwest
TXN002241,CUST00228,2024-11-27,Consumer Products,Merchandise - Collectibles,79.77,3rd Party - Target,,,,Midwest
TXN002242,CUST00019,2024-11-27,Online Store,Collectible,16.65,1st Party - Online Store,cust00019@email.com,45-54,Prefer not to say,East Coast
TXN002243,CUST00144,2024-11-27,Streaming,Monthly Subscription,12.56,1st Party - Streaming Platform,cust00144@email.com,18-24,Prefer not to say,West Coast
TXN002244,CUST00157,2024-11-27,Theatrical,Action Thriller,16.47,3rd Party - AMC Theatres,,,,Midwest
TXN002245,CUST00075,2024-11-28,Studio Tours,General Admission,60.46,1st Party - Studio Tours,cust00075@email.com,55+,M,Midwest
TXN002246,CUST00148,2024-11-28,Consumer Products,Merchandise - Apparel,66.93,3rd Party - Amazon,,,,East Coast
TXN002247,CUST00128,2024-11-28,Consumer Products,Merchandise - Toys,94.92,3rd Party - Amazon,,,,South
TXN002248,CUST00222,2024-11-28,Theatrical,Superhero Origins,18.11,3rd Party - Regal Cinemas,,,,International
TXN002249,CUST00006,2024-11-28,Streaming,Premium Tier Upgrade,139.44,1st Party - Streaming Platform,cust00006@email.com,55+,Prefer not to say,Midwest
TXN002250,CUST00048,2024-11-28,Streaming,Annual Subscription,145.09,1st Party - Streaming Platform,cust00048@email.com,18-24,M,South
